from,to,title,length,win,color,arrows,dashes,value,smooth
146,120,<p> Match Cnt : <b>1713</b><br> Winning rate : <b>50.15</b></p>,1000,50.15,#8CB4F7,to,FALSE,1713,FALSE
146,63,<p> Match Cnt : <b>1549</b><br> Winning rate : <b>48.35</b></p>,1000,48.35,#F6807F,to,FALSE,1549,FALSE
146,143,<p> Match Cnt : <b>1223</b><br> Winning rate : <b>48.73</b></p>,1000,48.73,#F6807F,to,FALSE,1223,FALSE
146,136,<p> Match Cnt : <b>1141</b><br> Winning rate : <b>49.87</b></p>,1000,49.87,#F6807F,to,FALSE,1141,FALSE
146,127,<p> Match Cnt : <b>1122</b><br> Winning rate : <b>47.86</b></p>,1000,47.86,#F6807F,to,FALSE,1122,FALSE
146,88,<p> Match Cnt : <b>1103</b><br> Winning rate : <b>47.14</b></p>,1000,47.14,#F6807F,to,FALSE,1103,FALSE
146,137,<p> Match Cnt : <b>989</b><br> Winning rate : <b>48.63</b></p>,1000,48.63,#F6807F,to,FALSE,989,FALSE
146,42,<p> Match Cnt : <b>983</b><br> Winning rate : <b>51.37</b></p>,1000,51.37,#8CB4F7,to,FALSE,983,FALSE
146,91,<p> Match Cnt : <b>968</b><br> Winning rate : <b>52.17</b></p>,1000,52.17,#8CB4F7,to,FALSE,968,FALSE
146,68,<p> Match Cnt : <b>952</b><br> Winning rate : <b>51.05</b></p>,1000,51.05,#8CB4F7,to,FALSE,952,FALSE
146,138,<p> Match Cnt : <b>948</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,948,FALSE
146,2,<p> Match Cnt : <b>883</b><br> Winning rate : <b>48.58</b></p>,1000,48.58,#F6807F,to,FALSE,883,FALSE
146,32,<p> Match Cnt : <b>809</b><br> Winning rate : <b>51.79</b></p>,1000,51.79,#8CB4F7,to,FALSE,809,FALSE
146,152,<p> Match Cnt : <b>668</b><br> Winning rate : <b>54.49</b></p>,1000,54.49,#8CB4F7,to,FALSE,668,FALSE
146,70,<p> Match Cnt : <b>638</b><br> Winning rate : <b>49.22</b></p>,1000,49.22,#F6807F,to,FALSE,638,FALSE
146,31,<p> Match Cnt : <b>625</b><br> Winning rate : <b>48.96</b></p>,1000,48.96,#F6807F,to,FALSE,625,FALSE
146,6,<p> Match Cnt : <b>586</b><br> Winning rate : <b>45.73</b></p>,1000,45.73,#F6807F,to,FALSE,586,FALSE
146,86,<p> Match Cnt : <b>579</b><br> Winning rate : <b>56.3</b></p>,1000,56.3,#8CB4F7,to,FALSE,579,FALSE
146,97,<p> Match Cnt : <b>543</b><br> Winning rate : <b>49.54</b></p>,1000,49.54,#F6807F,to,FALSE,543,FALSE
146,25,<p> Match Cnt : <b>523</b><br> Winning rate : <b>50.67</b></p>,1000,50.67,#8CB4F7,to,FALSE,523,FALSE
146,22,<p> Match Cnt : <b>516</b><br> Winning rate : <b>49.81</b></p>,1000,49.81,#F6807F,to,FALSE,516,FALSE
146,71,<p> Match Cnt : <b>445</b><br> Winning rate : <b>44.72</b></p>,1000,44.72,#F6807F,to,FALSE,445,FALSE
146,100,<p> Match Cnt : <b>443</b><br> Winning rate : <b>49.66</b></p>,1000,49.66,#F6807F,to,FALSE,443,FALSE
146,106,<p> Match Cnt : <b>439</b><br> Winning rate : <b>49.66</b></p>,1000,49.66,#F6807F,to,FALSE,439,FALSE
146,101,<p> Match Cnt : <b>374</b><br> Winning rate : <b>51.34</b></p>,1000,51.34,#8CB4F7,to,FALSE,374,FALSE
146,72,<p> Match Cnt : <b>328</b><br> Winning rate : <b>51.83</b></p>,1000,51.83,#8CB4F7,to,FALSE,328,FALSE
146,54,<p> Match Cnt : <b>309</b><br> Winning rate : <b>55.66</b></p>,1000,55.66,#8CB4F7,to,FALSE,309,FALSE
146,117,<p> Match Cnt : <b>307</b><br> Winning rate : <b>55.37</b></p>,1000,55.37,#8CB4F7,to,FALSE,307,FALSE
146,7,<p> Match Cnt : <b>301</b><br> Winning rate : <b>41.53</b></p>,1000,41.53,#F6807F,to,FALSE,301,FALSE
146,83,<p> Match Cnt : <b>300</b><br> Winning rate : <b>48.33</b></p>,1000,48.33,#F6807F,to,FALSE,300,FALSE
146,81,<p> Match Cnt : <b>278</b><br> Winning rate : <b>53.96</b></p>,1000,53.96,#8CB4F7,to,FALSE,278,FALSE
146,67,<p> Match Cnt : <b>265</b><br> Winning rate : <b>47.17</b></p>,1000,47.17,#F6807F,to,FALSE,265,FALSE
146,47,<p> Match Cnt : <b>259</b><br> Winning rate : <b>46.72</b></p>,1000,46.72,#F6807F,to,FALSE,259,FALSE
146,34,<p> Match Cnt : <b>254</b><br> Winning rate : <b>51.97</b></p>,1000,51.97,#8CB4F7,to,FALSE,254,FALSE
146,18,<p> Match Cnt : <b>248</b><br> Winning rate : <b>52.42</b></p>,1000,52.42,#8CB4F7,to,FALSE,248,FALSE
146,20,<p> Match Cnt : <b>248</b><br> Winning rate : <b>48.79</b></p>,1000,48.79,#F6807F,to,FALSE,248,FALSE
146,124,<p> Match Cnt : <b>232</b><br> Winning rate : <b>46.55</b></p>,1000,46.55,#F6807F,to,FALSE,232,FALSE
146,38,<p> Match Cnt : <b>232</b><br> Winning rate : <b>56.47</b></p>,1000,56.47,#8CB4F7,to,FALSE,232,FALSE
146,11,<p> Match Cnt : <b>179</b><br> Winning rate : <b>53.63</b></p>,1000,53.63,#8CB4F7,to,FALSE,179,FALSE
146,99,<p> Match Cnt : <b>170</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,170,FALSE
146,19,<p> Match Cnt : <b>140</b><br> Winning rate : <b>44.29</b></p>,1000,44.29,#F6807F,to,FALSE,140,FALSE
146,141,<p> Match Cnt : <b>135</b><br> Winning rate : <b>41.48</b></p>,1000,41.48,#F6807F,to,FALSE,135,FALSE
146,84,<p> Match Cnt : <b>132</b><br> Winning rate : <b>53.79</b></p>,1000,53.79,#8CB4F7,to,FALSE,132,FALSE
146,10,<p> Match Cnt : <b>127</b><br> Winning rate : <b>48.82</b></p>,1000,48.82,#F6807F,to,FALSE,127,FALSE
146,149,<p> Match Cnt : <b>113</b><br> Winning rate : <b>47.79</b></p>,1000,47.79,#F6807F,to,FALSE,113,FALSE
146,61,<p> Match Cnt : <b>107</b><br> Winning rate : <b>59.81</b></p>,1000,59.81,#8CB4F7,to,FALSE,107,FALSE
146,111,<p> Match Cnt : <b>88</b><br> Winning rate : <b>45.45</b></p>,1000,45.45,#F6807F,to,FALSE,88,FALSE
146,17,<p> Match Cnt : <b>78</b><br> Winning rate : <b>42.31</b></p>,1000,42.31,#F6807F,to,FALSE,78,FALSE
146,116,<p> Match Cnt : <b>359</b><br> Winning rate : <b>47.91</b></p>,1000,47.91,#F6807F,to,FALSE,359,FALSE
146,106,<p> Match Cnt : <b>330</b><br> Winning rate : <b>40.3</b></p>,1000,40.3,#F6807F,to,FALSE,330,FALSE
146,1,<p> Match Cnt : <b>295</b><br> Winning rate : <b>49.83</b></p>,1000,49.83,#F6807F,to,FALSE,295,FALSE
146,3,<p> Match Cnt : <b>212</b><br> Winning rate : <b>56.6</b></p>,1000,56.6,#8CB4F7,to,FALSE,212,FALSE
146,97,<p> Match Cnt : <b>188</b><br> Winning rate : <b>45.21</b></p>,1000,45.21,#F6807F,to,FALSE,188,FALSE
146,108,<p> Match Cnt : <b>186</b><br> Winning rate : <b>44.62</b></p>,1000,44.62,#F6807F,to,FALSE,186,FALSE
146,42,<p> Match Cnt : <b>170</b><br> Winning rate : <b>55.29</b></p>,1000,55.29,#8CB4F7,to,FALSE,170,FALSE
146,71,<p> Match Cnt : <b>151</b><br> Winning rate : <b>45.03</b></p>,1000,45.03,#F6807F,to,FALSE,151,FALSE
146,56,<p> Match Cnt : <b>150</b><br> Winning rate : <b>38.67</b></p>,1000,38.67,#F6807F,to,FALSE,150,FALSE
146,38,<p> Match Cnt : <b>144</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,144,FALSE
146,76,<p> Match Cnt : <b>124</b><br> Winning rate : <b>53.23</b></p>,1000,53.23,#8CB4F7,to,FALSE,124,FALSE
146,47,<p> Match Cnt : <b>123</b><br> Winning rate : <b>48.78</b></p>,1000,48.78,#F6807F,to,FALSE,123,FALSE
146,64,<p> Match Cnt : <b>122</b><br> Winning rate : <b>44.26</b></p>,1000,44.26,#F6807F,to,FALSE,122,FALSE
146,21,<p> Match Cnt : <b>121</b><br> Winning rate : <b>47.93</b></p>,1000,47.93,#F6807F,to,FALSE,121,FALSE
146,35,<p> Match Cnt : <b>111</b><br> Winning rate : <b>48.65</b></p>,1000,48.65,#F6807F,to,FALSE,111,FALSE
146,34,<p> Match Cnt : <b>102</b><br> Winning rate : <b>50.98</b></p>,1000,50.98,#8CB4F7,to,FALSE,102,FALSE
146,138,<p> Match Cnt : <b>100</b><br> Winning rate : <b>47</b></p>,1000,47,#F6807F,to,FALSE,100,FALSE
146,30,<p> Match Cnt : <b>97</b><br> Winning rate : <b>39.18</b></p>,1000,39.18,#F6807F,to,FALSE,97,FALSE
146,87,<p> Match Cnt : <b>96</b><br> Winning rate : <b>42.71</b></p>,1000,42.71,#F6807F,to,FALSE,96,FALSE
146,100,<p> Match Cnt : <b>90</b><br> Winning rate : <b>53.33</b></p>,1000,53.33,#8CB4F7,to,FALSE,90,FALSE
146,58,<p> Match Cnt : <b>80</b><br> Winning rate : <b>46.25</b></p>,1000,46.25,#F6807F,to,FALSE,80,FALSE
146,99,<p> Match Cnt : <b>79</b><br> Winning rate : <b>37.97</b></p>,1000,37.97,#F6807F,to,FALSE,79,FALSE
146,46,<p> Match Cnt : <b>79</b><br> Winning rate : <b>39.24</b></p>,1000,39.24,#F6807F,to,FALSE,79,FALSE
146,122,<p> Match Cnt : <b>73</b><br> Winning rate : <b>42.47</b></p>,1000,42.47,#F6807F,to,FALSE,73,FALSE
146,68,<p> Match Cnt : <b>68</b><br> Winning rate : <b>54.41</b></p>,1000,54.41,#8CB4F7,to,FALSE,68,FALSE
146,139,<p> Match Cnt : <b>63</b><br> Winning rate : <b>57.14</b></p>,1000,57.14,#8CB4F7,to,FALSE,63,FALSE
146,111,<p> Match Cnt : <b>63</b><br> Winning rate : <b>39.68</b></p>,1000,39.68,#F6807F,to,FALSE,63,FALSE
146,141,<p> Match Cnt : <b>62</b><br> Winning rate : <b>51.61</b></p>,1000,51.61,#8CB4F7,to,FALSE,62,FALSE
146,79,<p> Match Cnt : <b>62</b><br> Winning rate : <b>45.16</b></p>,1000,45.16,#F6807F,to,FALSE,62,FALSE
146,33,<p> Match Cnt : <b>60</b><br> Winning rate : <b>55</b></p>,1000,55,#8CB4F7,to,FALSE,60,FALSE
146,145,<p> Match Cnt : <b>59</b><br> Winning rate : <b>50.85</b></p>,1000,50.85,#8CB4F7,to,FALSE,59,FALSE
146,136,<p> Match Cnt : <b>57</b><br> Winning rate : <b>54.39</b></p>,1000,54.39,#8CB4F7,to,FALSE,57,FALSE
146,132,<p> Match Cnt : <b>55</b><br> Winning rate : <b>54.55</b></p>,1000,54.55,#8CB4F7,to,FALSE,55,FALSE
146,17,<p> Match Cnt : <b>53</b><br> Winning rate : <b>56.6</b></p>,1000,56.6,#8CB4F7,to,FALSE,53,FALSE
147,106,<p> Match Cnt : <b>332</b><br> Winning rate : <b>49.4</b></p>,1000,49.4,#F6807F,to,FALSE,332,FALSE
147,1,<p> Match Cnt : <b>300</b><br> Winning rate : <b>52.33</b></p>,1000,52.33,#8CB4F7,to,FALSE,300,FALSE
147,108,<p> Match Cnt : <b>220</b><br> Winning rate : <b>42.27</b></p>,1000,42.27,#F6807F,to,FALSE,220,FALSE
147,76,<p> Match Cnt : <b>204</b><br> Winning rate : <b>46.08</b></p>,1000,46.08,#F6807F,to,FALSE,204,FALSE
147,116,<p> Match Cnt : <b>202</b><br> Winning rate : <b>49.01</b></p>,1000,49.01,#F6807F,to,FALSE,202,FALSE
147,21,<p> Match Cnt : <b>193</b><br> Winning rate : <b>51.3</b></p>,1000,51.3,#8CB4F7,to,FALSE,193,FALSE
147,47,<p> Match Cnt : <b>161</b><br> Winning rate : <b>57.76</b></p>,1000,57.76,#8CB4F7,to,FALSE,161,FALSE
147,97,<p> Match Cnt : <b>156</b><br> Winning rate : <b>51.28</b></p>,1000,51.28,#8CB4F7,to,FALSE,156,FALSE
147,42,<p> Match Cnt : <b>143</b><br> Winning rate : <b>41.96</b></p>,1000,41.96,#F6807F,to,FALSE,143,FALSE
147,3,<p> Match Cnt : <b>142</b><br> Winning rate : <b>45.77</b></p>,1000,45.77,#F6807F,to,FALSE,142,FALSE
147,35,<p> Match Cnt : <b>139</b><br> Winning rate : <b>54.68</b></p>,1000,54.68,#8CB4F7,to,FALSE,139,FALSE
147,38,<p> Match Cnt : <b>126</b><br> Winning rate : <b>46.83</b></p>,1000,46.83,#F6807F,to,FALSE,126,FALSE
147,64,<p> Match Cnt : <b>117</b><br> Winning rate : <b>54.7</b></p>,1000,54.7,#8CB4F7,to,FALSE,117,FALSE
147,71,<p> Match Cnt : <b>114</b><br> Winning rate : <b>52.63</b></p>,1000,52.63,#8CB4F7,to,FALSE,114,FALSE
147,34,<p> Match Cnt : <b>113</b><br> Winning rate : <b>53.98</b></p>,1000,53.98,#8CB4F7,to,FALSE,113,FALSE
147,79,<p> Match Cnt : <b>107</b><br> Winning rate : <b>46.73</b></p>,1000,46.73,#F6807F,to,FALSE,107,FALSE
147,30,<p> Match Cnt : <b>106</b><br> Winning rate : <b>51.89</b></p>,1000,51.89,#8CB4F7,to,FALSE,106,FALSE
147,46,<p> Match Cnt : <b>106</b><br> Winning rate : <b>45.28</b></p>,1000,45.28,#F6807F,to,FALSE,106,FALSE
147,87,<p> Match Cnt : <b>103</b><br> Winning rate : <b>52.43</b></p>,1000,52.43,#8CB4F7,to,FALSE,103,FALSE
147,138,<p> Match Cnt : <b>95</b><br> Winning rate : <b>60</b></p>,1000,60,#8CB4F7,to,FALSE,95,FALSE
147,139,<p> Match Cnt : <b>92</b><br> Winning rate : <b>36.96</b></p>,1000,36.96,#F6807F,to,FALSE,92,FALSE
147,100,<p> Match Cnt : <b>92</b><br> Winning rate : <b>56.52</b></p>,1000,56.52,#8CB4F7,to,FALSE,92,FALSE
147,56,<p> Match Cnt : <b>86</b><br> Winning rate : <b>46.51</b></p>,1000,46.51,#F6807F,to,FALSE,86,FALSE
147,122,<p> Match Cnt : <b>85</b><br> Winning rate : <b>54.12</b></p>,1000,54.12,#8CB4F7,to,FALSE,85,FALSE
147,33,<p> Match Cnt : <b>75</b><br> Winning rate : <b>54.67</b></p>,1000,54.67,#8CB4F7,to,FALSE,75,FALSE
147,132,<p> Match Cnt : <b>75</b><br> Winning rate : <b>54.67</b></p>,1000,54.67,#8CB4F7,to,FALSE,75,FALSE
147,58,<p> Match Cnt : <b>73</b><br> Winning rate : <b>49.32</b></p>,1000,49.32,#F6807F,to,FALSE,73,FALSE
147,99,<p> Match Cnt : <b>69</b><br> Winning rate : <b>50.72</b></p>,1000,50.72,#8CB4F7,to,FALSE,69,FALSE
147,130,<p> Match Cnt : <b>53</b><br> Winning rate : <b>43.4</b></p>,1000,43.4,#F6807F,to,FALSE,53,FALSE
147,17,<p> Match Cnt : <b>51</b><br> Winning rate : <b>47.06</b></p>,1000,47.06,#F6807F,to,FALSE,51,FALSE
147,111,<p> Match Cnt : <b>50</b><br> Winning rate : <b>56</b></p>,1000,56,#8CB4F7,to,FALSE,50,FALSE
148,123,<p> Match Cnt : <b>3338</b><br> Winning rate : <b>45.42</b></p>,1000,45.42,#F6807F,to,FALSE,3338,FALSE
148,104,<p> Match Cnt : <b>3295</b><br> Winning rate : <b>46.07</b></p>,1000,46.07,#F6807F,to,FALSE,3295,FALSE
148,69,<p> Match Cnt : <b>3176</b><br> Winning rate : <b>47.36</b></p>,1000,47.36,#F6807F,to,FALSE,3176,FALSE
148,65,<p> Match Cnt : <b>2425</b><br> Winning rate : <b>44.08</b></p>,1000,44.08,#F6807F,to,FALSE,2425,FALSE
148,80,<p> Match Cnt : <b>2301</b><br> Winning rate : <b>43.37</b></p>,1000,43.37,#F6807F,to,FALSE,2301,FALSE
148,143,<p> Match Cnt : <b>2186</b><br> Winning rate : <b>50.41</b></p>,1000,50.41,#8CB4F7,to,FALSE,2186,FALSE
148,13,<p> Match Cnt : <b>2069</b><br> Winning rate : <b>46.16</b></p>,1000,46.16,#F6807F,to,FALSE,2069,FALSE
148,70,<p> Match Cnt : <b>1987</b><br> Winning rate : <b>48.72</b></p>,1000,48.72,#F6807F,to,FALSE,1987,FALSE
148,4,<p> Match Cnt : <b>1817</b><br> Winning rate : <b>44.96</b></p>,1000,44.96,#F6807F,to,FALSE,1817,FALSE
148,90,<p> Match Cnt : <b>1308</b><br> Winning rate : <b>50.54</b></p>,1000,50.54,#8CB4F7,to,FALSE,1308,FALSE
148,77,<p> Match Cnt : <b>1254</b><br> Winning rate : <b>48.96</b></p>,1000,48.96,#F6807F,to,FALSE,1254,FALSE
148,88,<p> Match Cnt : <b>943</b><br> Winning rate : <b>49.73</b></p>,1000,49.73,#F6807F,to,FALSE,943,FALSE
148,52,<p> Match Cnt : <b>937</b><br> Winning rate : <b>50.8</b></p>,1000,50.8,#8CB4F7,to,FALSE,937,FALSE
148,114,<p> Match Cnt : <b>856</b><br> Winning rate : <b>50.58</b></p>,1000,50.58,#8CB4F7,to,FALSE,856,FALSE
148,73,<p> Match Cnt : <b>785</b><br> Winning rate : <b>47.26</b></p>,1000,47.26,#F6807F,to,FALSE,785,FALSE
148,32,<p> Match Cnt : <b>695</b><br> Winning rate : <b>50.22</b></p>,1000,50.22,#8CB4F7,to,FALSE,695,FALSE
148,115,<p> Match Cnt : <b>681</b><br> Winning rate : <b>52.72</b></p>,1000,52.72,#8CB4F7,to,FALSE,681,FALSE
148,107,<p> Match Cnt : <b>608</b><br> Winning rate : <b>47.04</b></p>,1000,47.04,#F6807F,to,FALSE,608,FALSE
148,105,<p> Match Cnt : <b>583</b><br> Winning rate : <b>53</b></p>,1000,53,#8CB4F7,to,FALSE,583,FALSE
148,153,<p> Match Cnt : <b>582</b><br> Winning rate : <b>44.5</b></p>,1000,44.5,#F6807F,to,FALSE,582,FALSE
148,106,<p> Match Cnt : <b>557</b><br> Winning rate : <b>54.76</b></p>,1000,54.76,#8CB4F7,to,FALSE,557,FALSE
148,14,<p> Match Cnt : <b>553</b><br> Winning rate : <b>49.73</b></p>,1000,49.73,#F6807F,to,FALSE,553,FALSE
148,151,<p> Match Cnt : <b>526</b><br> Winning rate : <b>45.44</b></p>,1000,45.44,#F6807F,to,FALSE,526,FALSE
148,96,<p> Match Cnt : <b>499</b><br> Winning rate : <b>50.9</b></p>,1000,50.9,#8CB4F7,to,FALSE,499,FALSE
148,93,<p> Match Cnt : <b>434</b><br> Winning rate : <b>49.08</b></p>,1000,49.08,#F6807F,to,FALSE,434,FALSE
148,12,<p> Match Cnt : <b>426</b><br> Winning rate : <b>45.77</b></p>,1000,45.77,#F6807F,to,FALSE,426,FALSE
148,78,<p> Match Cnt : <b>399</b><br> Winning rate : <b>52.13</b></p>,1000,52.13,#8CB4F7,to,FALSE,399,FALSE
148,44,<p> Match Cnt : <b>382</b><br> Winning rate : <b>44.76</b></p>,1000,44.76,#F6807F,to,FALSE,382,FALSE
148,134,<p> Match Cnt : <b>358</b><br> Winning rate : <b>52.23</b></p>,1000,52.23,#8CB4F7,to,FALSE,358,FALSE
148,113,<p> Match Cnt : <b>255</b><br> Winning rate : <b>49.41</b></p>,1000,49.41,#F6807F,to,FALSE,255,FALSE
148,15,<p> Match Cnt : <b>215</b><br> Winning rate : <b>38.6</b></p>,1000,38.6,#F6807F,to,FALSE,215,FALSE
148,133,<p> Match Cnt : <b>209</b><br> Winning rate : <b>46.41</b></p>,1000,46.41,#F6807F,to,FALSE,209,FALSE
148,108,<p> Match Cnt : <b>194</b><br> Winning rate : <b>50.52</b></p>,1000,50.52,#8CB4F7,to,FALSE,194,FALSE
148,81,<p> Match Cnt : <b>191</b><br> Winning rate : <b>56.54</b></p>,1000,56.54,#8CB4F7,to,FALSE,191,FALSE
148,36,<p> Match Cnt : <b>144</b><br> Winning rate : <b>40.28</b></p>,1000,40.28,#F6807F,to,FALSE,144,FALSE
148,149,<p> Match Cnt : <b>142</b><br> Winning rate : <b>40.14</b></p>,1000,40.14,#F6807F,to,FALSE,142,FALSE
148,89,<p> Match Cnt : <b>131</b><br> Winning rate : <b>45.8</b></p>,1000,45.8,#F6807F,to,FALSE,131,FALSE
148,6,<p> Match Cnt : <b>107</b><br> Winning rate : <b>51.4</b></p>,1000,51.4,#8CB4F7,to,FALSE,107,FALSE
148,121,<p> Match Cnt : <b>95</b><br> Winning rate : <b>55.79</b></p>,1000,55.79,#8CB4F7,to,FALSE,95,FALSE
148,118,<p> Match Cnt : <b>67</b><br> Winning rate : <b>62.69</b></p>,1000,62.69,#8CB4F7,to,FALSE,67,FALSE
149,64,<p> Match Cnt : <b>3225</b><br> Winning rate : <b>54.17</b></p>,1000,54.17,#8CB4F7,to,FALSE,3225,FALSE
149,100,<p> Match Cnt : <b>1168</b><br> Winning rate : <b>55.39</b></p>,1000,55.39,#8CB4F7,to,FALSE,1168,FALSE
149,26,<p> Match Cnt : <b>1042</b><br> Winning rate : <b>50.1</b></p>,1000,50.1,#8CB4F7,to,FALSE,1042,FALSE
149,136,<p> Match Cnt : <b>1032</b><br> Winning rate : <b>52.33</b></p>,1000,52.33,#8CB4F7,to,FALSE,1032,FALSE
149,22,<p> Match Cnt : <b>1025</b><br> Winning rate : <b>50.73</b></p>,1000,50.73,#8CB4F7,to,FALSE,1025,FALSE
149,60,<p> Match Cnt : <b>988</b><br> Winning rate : <b>52.43</b></p>,1000,52.43,#8CB4F7,to,FALSE,988,FALSE
149,77,<p> Match Cnt : <b>924</b><br> Winning rate : <b>47.94</b></p>,1000,47.94,#F6807F,to,FALSE,924,FALSE
149,82,<p> Match Cnt : <b>872</b><br> Winning rate : <b>53.56</b></p>,1000,53.56,#8CB4F7,to,FALSE,872,FALSE
149,57,<p> Match Cnt : <b>802</b><br> Winning rate : <b>49.38</b></p>,1000,49.38,#F6807F,to,FALSE,802,FALSE
149,107,<p> Match Cnt : <b>782</b><br> Winning rate : <b>50.51</b></p>,1000,50.51,#8CB4F7,to,FALSE,782,FALSE
149,144,<p> Match Cnt : <b>628</b><br> Winning rate : <b>49.2</b></p>,1000,49.2,#F6807F,to,FALSE,628,FALSE
149,83,<p> Match Cnt : <b>606</b><br> Winning rate : <b>50.99</b></p>,1000,50.99,#8CB4F7,to,FALSE,606,FALSE
149,74,<p> Match Cnt : <b>603</b><br> Winning rate : <b>56.22</b></p>,1000,56.22,#8CB4F7,to,FALSE,603,FALSE
149,37,<p> Match Cnt : <b>589</b><br> Winning rate : <b>57.05</b></p>,1000,57.05,#8CB4F7,to,FALSE,589,FALSE
149,25,<p> Match Cnt : <b>524</b><br> Winning rate : <b>49.43</b></p>,1000,49.43,#F6807F,to,FALSE,524,FALSE
149,84,<p> Match Cnt : <b>433</b><br> Winning rate : <b>53.35</b></p>,1000,53.35,#8CB4F7,to,FALSE,433,FALSE
149,59,<p> Match Cnt : <b>408</b><br> Winning rate : <b>50.98</b></p>,1000,50.98,#8CB4F7,to,FALSE,408,FALSE
149,89,<p> Match Cnt : <b>367</b><br> Winning rate : <b>49.05</b></p>,1000,49.05,#F6807F,to,FALSE,367,FALSE
149,27,<p> Match Cnt : <b>337</b><br> Winning rate : <b>50.45</b></p>,1000,50.45,#8CB4F7,to,FALSE,337,FALSE
149,140,<p> Match Cnt : <b>337</b><br> Winning rate : <b>55.19</b></p>,1000,55.19,#8CB4F7,to,FALSE,337,FALSE
149,29,<p> Match Cnt : <b>301</b><br> Winning rate : <b>48.84</b></p>,1000,48.84,#F6807F,to,FALSE,301,FALSE
149,94,<p> Match Cnt : <b>290</b><br> Winning rate : <b>59.66</b></p>,1000,59.66,#8CB4F7,to,FALSE,290,FALSE
149,45,<p> Match Cnt : <b>263</b><br> Winning rate : <b>49.05</b></p>,1000,49.05,#F6807F,to,FALSE,263,FALSE
149,95,<p> Match Cnt : <b>248</b><br> Winning rate : <b>52.42</b></p>,1000,52.42,#8CB4F7,to,FALSE,248,FALSE
149,39,<p> Match Cnt : <b>247</b><br> Winning rate : <b>57.09</b></p>,1000,57.09,#8CB4F7,to,FALSE,247,FALSE
149,139,<p> Match Cnt : <b>223</b><br> Winning rate : <b>47.98</b></p>,1000,47.98,#F6807F,to,FALSE,223,FALSE
149,129,<p> Match Cnt : <b>200</b><br> Winning rate : <b>55.5</b></p>,1000,55.5,#8CB4F7,to,FALSE,200,FALSE
149,53,<p> Match Cnt : <b>199</b><br> Winning rate : <b>49.25</b></p>,1000,49.25,#F6807F,to,FALSE,199,FALSE
149,103,<p> Match Cnt : <b>197</b><br> Winning rate : <b>46.19</b></p>,1000,46.19,#F6807F,to,FALSE,197,FALSE
149,85,<p> Match Cnt : <b>190</b><br> Winning rate : <b>57.37</b></p>,1000,57.37,#8CB4F7,to,FALSE,190,FALSE
149,66,<p> Match Cnt : <b>184</b><br> Winning rate : <b>53.8</b></p>,1000,53.8,#8CB4F7,to,FALSE,184,FALSE
149,135,<p> Match Cnt : <b>184</b><br> Winning rate : <b>47.28</b></p>,1000,47.28,#F6807F,to,FALSE,184,FALSE
149,125,<p> Match Cnt : <b>167</b><br> Winning rate : <b>52.69</b></p>,1000,52.69,#8CB4F7,to,FALSE,167,FALSE
149,5,<p> Match Cnt : <b>161</b><br> Winning rate : <b>56.52</b></p>,1000,56.52,#8CB4F7,to,FALSE,161,FALSE
149,36,<p> Match Cnt : <b>159</b><br> Winning rate : <b>60.38</b></p>,1000,60.38,#8CB4F7,to,FALSE,159,FALSE
149,119,<p> Match Cnt : <b>150</b><br> Winning rate : <b>56.67</b></p>,1000,56.67,#8CB4F7,to,FALSE,150,FALSE
149,109,<p> Match Cnt : <b>107</b><br> Winning rate : <b>48.6</b></p>,1000,48.6,#F6807F,to,FALSE,107,FALSE
149,38,<p> Match Cnt : <b>106</b><br> Winning rate : <b>50</b></p>,1000,50,#C4F2C2,to,FALSE,106,FALSE
149,46,<p> Match Cnt : <b>104</b><br> Winning rate : <b>56.73</b></p>,1000,56.73,#8CB4F7,to,FALSE,104,FALSE
149,98,<p> Match Cnt : <b>79</b><br> Winning rate : <b>50.63</b></p>,1000,50.63,#8CB4F7,to,FALSE,79,FALSE
149,141,<p> Match Cnt : <b>66</b><br> Winning rate : <b>62.12</b></p>,1000,62.12,#8CB4F7,to,FALSE,66,FALSE
149,43,<p> Match Cnt : <b>60</b><br> Winning rate : <b>41.67</b></p>,1000,41.67,#F6807F,to,FALSE,60,FALSE
149,106,<p> Match Cnt : <b>450</b><br> Winning rate : <b>52.89</b></p>,1000,52.89,#8CB4F7,to,FALSE,450,FALSE
149,116,<p> Match Cnt : <b>349</b><br> Winning rate : <b>52.72</b></p>,1000,52.72,#8CB4F7,to,FALSE,349,FALSE
149,1,<p> Match Cnt : <b>337</b><br> Winning rate : <b>52.52</b></p>,1000,52.52,#8CB4F7,to,FALSE,337,FALSE
149,108,<p> Match Cnt : <b>290</b><br> Winning rate : <b>50.69</b></p>,1000,50.69,#8CB4F7,to,FALSE,290,FALSE
149,42,<p> Match Cnt : <b>241</b><br> Winning rate : <b>58.92</b></p>,1000,58.92,#8CB4F7,to,FALSE,241,FALSE
149,97,<p> Match Cnt : <b>228</b><br> Winning rate : <b>57.89</b></p>,1000,57.89,#8CB4F7,to,FALSE,228,FALSE
149,3,<p> Match Cnt : <b>185</b><br> Winning rate : <b>47.57</b></p>,1000,47.57,#F6807F,to,FALSE,185,FALSE
