"날짜","종가","전일비","시가","고가","저가","거래량","종목"
"2021.01.14","1,010,000","10,000","1,008,000","1,050,000","1,000,000","652,537","LG화학"
"2021.01.13","1,000,000","38,000","966,000","1,002,000","963,000","571,276","LG화학"
"2021.01.12","962,000","36,000","985,000","994,000","935,000","774,712","LG화학"
"2021.01.11","998,000","1,000","1,012,000","1,045,000","981,000","940,100","LG화학"
"2021.01.08","999,000","37,000","989,000","1,016,000","970,000","924,780","LG화학"
"2021.01.07","962,000","72,000","910,000","969,000","896,000","706,912","LG화학"
"2021.01.06","890,000","3,000","908,000","912,000","883,000","513,628","LG화학"
"2021.01.05","893,000","4,000","891,000","893,000","875,000","371,709","LG화학"
"2021.01.04","889,000","65,000","849,000","900,000","835,000","858,451","LG화학"
"2020.12.30","824,000","11,000","813,000","824,000","805,000","339,889","LG화학"
"2020.12.29","813,000","1,000","817,000","827,000","805,000","392,849","LG화학"
"2020.12.28","814,000","4,000","818,000","824,000","807,000","264,888","LG화학"
"2020.12.24","818,000","12,000","810,000","822,000","802,000","335,065","LG화학"
"2020.12.23","806,000","9,000","802,000","830,000","777,000","594,211","LG화학"
"2020.12.22","797,000","18,000","815,000","816,000","796,000","306,523","LG화학"
"2020.12.21","815,000","1,000","819,000","823,000","809,000","284,091","LG화학"
"2020.12.18","814,000","16,000","831,000","832,000","806,000","353,819","LG화학"
"2020.12.17","830,000","11,000","823,000","830,000","811,000","319,523","LG화학"
"2020.12.16","819,000","18,000","812,000","822,000","808,000","321,381","LG화학"
"2020.12.15","801,000","8,000","802,000","804,000","794,000","300,410","LG화학"
"2020.12.14","793,000","15,000","811,000","811,000","791,000","332,473","LG화학"
"2020.12.11","808,000","9,000","825,000","827,000","808,000","363,164","LG화학"
"2020.12.10","817,000","19,000","822,000","833,000","815,000","615,054","LG화학"
"2020.12.09","836,000","25,000","820,000","836,000","807,000","392,544","LG화학"
"2020.12.08","811,000","5,000","816,000","830,000","805,000","389,335","LG화학"
"2020.12.07","816,000","30,000","832,000","838,000","807,000","498,527","LG화학"
"2020.12.04","846,000","0","863,000","863,000","846,000","375,662","LG화학"
"2020.12.03","846,000","5,000","839,000","846,000","827,000","372,854","LG화학"
"2020.12.02","841,000","32,000","816,000","849,000","811,000","592,081","LG화학"
"2020.12.01","809,000","9,000","808,000","816,000","794,000","404,022","LG화학"
"2020.11.30","800,000","10,000","807,000","813,000","790,000","728,920","LG화학"
"2020.11.27","810,000","6,000","807,000","820,000","798,000","390,212","LG화학"
"2020.11.26","816,000","28,000","794,000","821,000","783,000","556,575","LG화학"
"2020.11.25","788,000","11,000","820,000","833,000","784,000","780,482","LG화학"
"2020.11.24","799,000","51,000","760,000","799,000","754,000","858,347","LG화학"
"2020.11.23","748,000","24,000","739,000","748,000","735,000","466,506","LG화학"
"2020.11.20","724,000","3,000","722,000","731,000","716,000","285,042","LG화학"
"2020.11.19","721,000","12,000","712,000","725,000","709,000","356,316","LG화학"
"2020.11.18","709,000","23,000","688,000","709,000","686,000","350,805","LG화학"
"2020.11.17","686,000","9,000","678,000","686,000","675,000","331,899","LG화학"
"2020.11.16","677,000","28,000","682,000","691,000","675,000","573,360","LG화학"
"2020.11.13","705,000","13,000","688,000","710,000","680,000","388,449","LG화학"
"2020.11.12","692,000","0","696,000","710,000","691,000","396,873","LG화학"
"2020.11.11","692,000","10,000","708,000","717,000","685,000","528,736","LG화학"
"2020.11.10","702,000","32,000","722,000","733,000","701,000","563,688","LG화학"
"2020.11.09","734,000","14,000","739,000","750,000","722,000","601,476","LG화학"
"2020.11.06","720,000","43,000","688,000","724,000","686,000","1,268,197","LG화학"
"2020.11.05","677,000","27,000","663,000","677,000","656,000","446,583","LG화학"
"2020.11.04","650,000","6,000","662,000","673,000","645,000","472,730","LG화학"
"2020.11.03","656,000","33,000","630,000","659,000","628,000","638,480","LG화학"
"2020.11.02","623,000","12,000","609,000","625,000","588,000","505,856","LG화학"
"2020.10.30","611,000","40,000","647,000","648,000","611,000","820,454","LG화학"
"2020.10.29","651,000","9,000","629,000","654,000","629,000","386,081","LG화학"
"2021.03.25","718,000","2,000","713,000","725,000","710,000","40,214","삼성바이오로직스"
"2021.03.24","716,000","3,000","705,000","717,000","705,000","38,877","삼성바이오로직스"
"2021.03.23","713,000","2,000","719,000","732,000","712,000","62,167","삼성바이오로직스"
"2021.03.22","715,000","7,000","715,000","718,000","706,000","39,471","삼성바이오로직스"
"2021.03.19","708,000","14,000","707,000","717,000","705,000","71,381","삼성바이오로직스"
"2021.03.18","722,000","3,000","729,000","733,000","722,000","63,699","삼성바이오로직스"
"2021.03.17","719,000","14,000","734,000","735,000","714,000","78,695","삼성바이오로직스"
"2021.03.16","733,000","2,000","750,000","750,000","733,000","61,599","삼성바이오로직스"
"2021.03.15","735,000","8,000","740,000","742,000","724,000","59,610","삼성바이오로직스"
"2021.03.12","743,000","28,000","725,000","756,000","724,000","129,033","삼성바이오로직스"
"2021.03.11","715,000","30,000","685,000","721,000","685,000","110,454","삼성바이오로직스"
"2021.03.10","685,000","2,000","699,000","703,000","685,000","65,475","삼성바이오로직스"
"2021.03.09","687,000","9,000","686,000","702,000","679,000","170,456","삼성바이오로직스"
"2021.03.08","696,000","23,000","723,000","723,000","695,000","114,589","삼성바이오로직스"
"2021.03.05","719,000","29,000","735,000","739,000","713,000","140,641","삼성바이오로직스"
"2021.03.04","748,000","13,000","750,000","756,000","747,000","87,883","삼성바이오로직스"
"2021.03.03","761,000","8,000","751,000","761,000","748,000","56,621","삼성바이오로직스"
"2021.03.02","753,000","3,000","757,000","772,000","748,000","83,482","삼성바이오로직스"
"2021.02.26","750,000","25,000","763,000","764,000","750,000","124,989","삼성바이오로직스"
"2021.02.25","775,000","28,000","754,000","779,000","748,000","81,593","삼성바이오로직스"
"2021.02.24","747,000","13,000","757,000","770,000","745,000","125,104","삼성바이오로직스"
"2021.02.23","760,000","20,000","773,000","774,000","755,000","138,304","삼성바이오로직스"
"2021.02.22","780,000","13,000","793,000","794,000","779,000","77,046","삼성바이오로직스"
"2021.02.19","793,000","10,000","785,000","793,000","779,000","81,612","삼성바이오로직스"
"2021.02.18","783,000","3,000","784,000","794,000","783,000","62,888","삼성바이오로직스"
"2021.02.17","786,000","10,000","793,000","793,000","778,000","131,486","삼성바이오로직스"
"2021.02.16","796,000","4,000","801,000","803,000","794,000","88,743","삼성바이오로직스"
"2021.02.15","800,000","1,000","804,000","805,000","799,000","70,396","삼성바이오로직스"
"2021.02.10","799,000","3,000","806,000","807,000","795,000","82,470","삼성바이오로직스"
"2021.02.09","802,000","2,000","805,000","810,000","802,000","59,434","삼성바이오로직스"
"2021.02.08","804,000","8,000","811,000","819,000","803,000","67,546","삼성바이오로직스"
"2021.02.05","812,000","1,000","813,000","817,000","806,000","67,117","삼성바이오로직스"
"2021.02.04","813,000","12,000","821,000","822,000","806,000","97,807","삼성바이오로직스"
"2021.02.03","825,000","1,000","832,000","834,000","813,000","114,009","삼성바이오로직스"
"2021.02.02","826,000","13,000","817,000","829,000","806,000","136,914","삼성바이오로직스"
"2021.02.01","813,000","20,000","801,000","816,000","795,000","138,666","삼성바이오로직스"
"2021.01.29","793,000","45,000","844,000","844,000","792,000","276,664","삼성바이오로직스"
"2021.01.28","838,000","11,000","830,000","846,000","816,000","233,243","삼성바이오로직스"
"2021.01.27","849,000","47,000","829,000","852,000","808,000","652,417","삼성바이오로직스"
"2021.01.26","802,000","12,000","795,000","827,000","793,000","277,731","삼성바이오로직스"
"2021.01.25","790,000","4,000","791,000","798,000","786,000","117,640","삼성바이오로직스"
"2021.01.22","794,000","2,000","799,000","804,000","789,000","117,646","삼성바이오로직스"
"2021.01.21","796,000","1,000","795,000","802,000","793,000","85,041","삼성바이오로직스"
"2021.01.20","795,000","1,000","800,000","804,000","786,000","98,277","삼성바이오로직스"
"2021.01.19","796,000","8,000","786,000","807,000","775,000","137,717","삼성바이오로직스"
"2021.01.18","788,000","16,000","793,000","811,000","786,000","163,860","삼성바이오로직스"
"2021.01.15","804,000","12,000","820,000","824,000","804,000","142,061","삼성바이오로직스"
"2021.01.14","816,000","14,000","828,000","828,000","810,000","163,631","삼성바이오로직스"
"2021.01.13","830,000","12,000","814,000","832,000","802,000","207,744","삼성바이오로직스"
"2021.01.12","818,000","28,000","847,000","862,000","806,000","289,113","삼성바이오로직스"
"2021.01.11","846,000","9,000","841,000","883,000","824,000","560,123","삼성바이오로직스"
"2021.01.08","837,000","18,000","821,000","840,000","815,000","263,860","삼성바이오로직스"
"2021.01.07","819,000","2,000","824,000","824,000","816,000","116,480","삼성바이오로직스"
"2021.01.06","817,000","15,000","828,000","837,000","816,000","145,873","삼성바이오로직스"
"2021.01.05","832,000","3,000","825,000","834,000","818,000","119,911","삼성바이오로직스"
"2021.01.04","829,000","3,000","819,000","838,000","804,000","182,864","삼성바이오로직스"
"2020.12.30","826,000","4,000","828,000","833,000","816,000","150,024","삼성바이오로직스"
"2020.12.29","822,000","33,000","808,000","827,000","798,000","222,705","삼성바이오로직스"
"2020.12.28","789,000","5,000","797,000","805,000","788,000","190,178","삼성바이오로직스"
"2020.12.24","794,000","2,000","798,000","802,000","788,000","113,354","삼성바이오로직스"
"2020.12.23","796,000","7,000","808,000","810,000","795,000","119,092","삼성바이오로직스"
"2020.12.22","803,000","20,000","824,000","826,000","800,000","107,220","삼성바이오로직스"
"2020.12.21","823,000","21,000","802,000","828,000","797,000","187,024","삼성바이오로직스"
"2020.12.18","802,000","2,000","804,000","808,000","800,000","66,994","삼성바이오로직스"
"2020.12.17","804,000","3,000","804,000","805,000","798,000","69,288","삼성바이오로직스"
"2020.12.16","807,000","7,000","801,000","816,000","794,000","108,007","삼성바이오로직스"
"2020.12.15","800,000","12,000","815,000","815,000","796,000","115,628","삼성바이오로직스"
"2020.12.14","812,000","8,000","818,000","819,000","810,000","83,466","삼성바이오로직스"
"2020.12.11","820,000","1,000","826,000","828,000","815,000","86,772","삼성바이오로직스"
"2020.12.10","819,000","3,000","809,000","830,000","804,000","164,234","삼성바이오로직스"
"2020.12.09","822,000","6,000","831,000","838,000","811,000","193,188","삼성바이오로직스"
"2020.12.08","828,000","52,000","872,000","873,000","828,000","400,980","삼성바이오로직스"
"2020.12.07","880,000","55,000","833,000","880,000","827,000","507,215","삼성바이오로직스"
"2020.12.04","825,000","20,000","802,000","828,000","798,000","301,856","삼성바이오로직스"
"2020.12.03","805,000","15,000","786,000","805,000","782,000","143,791","삼성바이오로직스"
"2020.12.02","790,000","3,000","796,000","796,000","777,000","146,554","삼성바이오로직스"
"2020.12.01","793,000","7,000","794,000","799,000","786,000","76,336","삼성바이오로직스"
"2020.11.30","786,000","13,000","805,000","812,000","786,000","158,509","삼성바이오로직스"
"2020.11.27","799,000","0","799,000","807,000","796,000","88,639","삼성바이오로직스"
"2020.11.26","799,000","4,000","807,000","808,000","797,000","79,921","삼성바이오로직스"
"2020.11.25","803,000","1,000","798,000","833,000","796,000","233,314","삼성바이오로직스"
"2020.11.24","802,000","2,000","806,000","806,000","792,000","125,177","삼성바이오로직스"
"2020.11.23","804,000","5,000","805,000","814,000","802,000","102,645","삼성바이오로직스"
"2020.11.20","799,000","9,000","807,000","807,000","792,000","120,173","삼성바이오로직스"
"2020.11.19","808,000","4,000","816,000","826,000","805,000","183,412","삼성바이오로직스"
"2020.11.18","812,000","38,000","787,000","817,000","785,000","403,958","삼성바이오로직스"
"2020.11.17","774,000","16,000","761,000","777,000","757,000","202,657","삼성바이오로직스"
"2020.11.16","758,000","1,000","763,000","765,000","753,000","74,377","삼성바이오로직스"
"2020.11.13","757,000","4,000","749,000","766,000","741,000","82,968","삼성바이오로직스"
"2020.11.12","753,000","8,000","761,000","765,000","753,000","72,329","삼성바이오로직스"
"2020.11.11","761,000","9,000","752,000","767,000","746,000","117,807","삼성바이오로직스"
"2020.11.10","752,000","9,000","777,000","779,000","750,000","210,011","삼성바이오로직스"
"2020.11.09","761,000","16,000","765,000","774,000","753,000","263,933","삼성바이오로직스"
"2020.11.06","777,000","4,000","781,000","783,000","767,000","157,305","삼성바이오로직스"
"2020.11.05","781,000","48,000","767,000","787,000","757,000","447,218","삼성바이오로직스"
"2020.11.04","733,000","34,000","709,000","740,000","707,000","252,251","삼성바이오로직스"
"2020.11.03","699,000","1,000","699,000","707,000","690,000","97,868","삼성바이오로직스"
"2020.11.02","698,000","16,000","691,000","699,000","682,000","84,738","삼성바이오로직스"
"2020.10.30","682,000","15,000","695,000","712,000","676,000","251,134","삼성바이오로직스"
"2020.10.29","697,000","60,000","630,000","701,000","630,000","301,106","삼성바이오로직스"
"2021.03.25","218,000","3,000","218,500","220,500","216,000","1,073,095","현대차"
"2021.03.24","221,000","5,500","225,000","225,500","220,000","1,049,551","현대차"
"2021.03.23","226,500","2,500","229,500","231,000","225,500","1,024,811","현대차"
"2021.03.22","229,000","500","230,000","231,000","227,500","739,527","현대차"
"2021.03.19","229,500","4,500","230,000","232,000","229,000","1,055,587","현대차"
"2021.03.18","234,000","2,000","234,500","238,000","233,500","1,005,422","현대차"
"2021.03.17","232,000","2,000","234,000","234,000","230,000","627,439","현대차"
"2021.03.16","234,000","2,000","233,500","235,000","232,000","633,617","현대차"
"2021.03.15","232,000","500","233,000","236,000","230,000","769,672","현대차"
"2021.03.12","232,500","4,000","231,500","233,500","229,000","823,038","현대차"
"2021.03.11","228,500","1,000","228,000","232,000","227,500","1,154,314","현대차"
"2021.03.10","227,500","4,000","236,500","236,500","227,000","901,351","현대차"
"2021.03.09","231,500","1,000","230,500","234,000","228,000","1,254,755","현대차"
"2021.03.08","230,500","4,500","237,000","237,500","230,000","853,206","현대차"
"2021.03.05","235,000","0","230,500","237,000","228,500","1,153,198","현대차"
"2021.03.04","235,000","5,000","236,000","238,000","232,500","1,274,581","현대차"
"2021.03.03","240,000","1,000","239,000","241,500","236,500","910,872","현대차"
"2021.03.02","239,000","2,000","244,500","249,000","237,000","2,509,152","현대차"
"2021.02.26","237,000","8,000","238,500","248,500","235,500","2,710,962","현대차"
