"","from","to","winningRate","matchCount","winningRateText","line"
"5405","Vayne",54.46,213,"Win","Top","Rumble"
"5406","Camille",48.56,208,"Lose","Top","Rumble"
"5407","Wukong",48.07,181,"Lose","Top","Rumble"
"5408","Lucian",55.95,168,"Win","Top","Rumble"
"5409","Viego",51.23,162,"Win","Top","Rumble"
"5410","Poppy",46.54,159,"Lose","Top","Rumble"
"5411","Kled",40.26,154,"Lose","Top","Rumble"
"5412","Urgot",49.33,150,"Lose","Top","Rumble"
"5413","Yasuo",52.78,144,"Win","Top","Rumble"
"5414","Maokai",44.37,142,"Lose","Top","Rumble"
"5415","Tryndamere",49.62,133,"Lose","Top","Rumble"
"5416","Rengar",45.74,129,"Lose","Top","Rumble"
"5417","Warwick",53.39,118,"Win","Top","Rumble"
"5418","Ryze",58.97,117,"Win","Top","Rumble"
"5419","Dr. Mundo",36.21,116,"Lose","Top","Rumble"
"5420","Kalista",44.25,113,"Lose","Top","Rumble"
"5421","Quinn",51.82,110,"Win","Top","Rumble"
"5422","Nocturne",45.63,103,"Lose","Top","Rumble"
"5423","Cho'Gath",39.58,96,"Lose","Top","Rumble"
"5424","Illaoi",44.68,94,"Lose","Top","Rumble"
"5425","Yorick",43.48,92,"Lose","Top","Rumble"
"5426","Zac",40,90,"Lose","Top","Rumble"
"5427","Yone",46.67,90,"Lose","Top","Rumble"
"5428","Singed",51.28,78,"Win","Top","Rumble"
"5429","Trundle",47.37,76,"Lose","Top","Rumble"
"5430","Heimerdinger",48.65,74,"Lose","Top","Rumble"
"5431","Pantheon",40.98,61,"Lose","Top","Rumble"
"5432","Lee Sin",46.68,8006,"Lose","Middle","Rumble"
"5433","Diana",47.84,2780,"Lose","Middle","Rumble"
"5434","Kindred",47.06,2705,"Lose","Middle","Rumble"
"5435","Elise",46.34,2678,"Lose","Middle","Rumble"
"5436","Morgana",47.76,2548,"Lose","Middle","Rumble"
"5437","Viego",49.4,2403,"Lose","Middle","Rumble"
"5438","Nidalee",49.85,2309,"Lose","Middle","Rumble"
"5439","Shaco",47.91,2014,"Lose","Middle","Rumble"
"5440","Kayn",47.5,1882,"Lose","Middle","Rumble"
"5441","Xin Zhao",46.12,1817,"Lose","Middle","Rumble"
"5442","Graves",52.68,1697,"Win","Middle","Rumble"
"5443","Nocturne",47.12,1632,"Lose","Middle","Rumble"
"5444","Master Yi",46.77,1392,"Lose","Middle","Rumble"
"5445","Ekko",45.18,1390,"Lose","Middle","Rumble"
"5446","Zac",44.61,1168,"Lose","Middle","Rumble"
"5447","Kha'Zix",50.18,1120,"Win","Middle","Rumble"
"5448","Nunu & Willump",47.41,1099,"Lose","Middle","Rumble"
"5449","Evelynn",44.31,878,"Lose","Middle","Rumble"
"5450","Warwick",46.15,832,"Lose","Middle","Rumble"
"5451","Rek'Sai",52.23,762,"Win","Middle","Rumble"
"5452","Fiddlesticks",44.53,741,"Lose","Middle","Rumble"
"5453","Poppy",47.39,728,"Lose","Middle","Rumble"
"5454","Jarvan IV",49.71,698,"Lose","Middle","Rumble"
"5455","Rammus",48.59,673,"Lose","Middle","Rumble"
"5456","Udyr",49.17,604,"Lose","Middle","Rumble"
"5457","Hecarim",54.66,569,"Win","Middle","Rumble"
"5458","Karthus",44.56,561,"Lose","Middle","Rumble"
"5459","Volibear",46.26,521,"Lose","Middle","Rumble"
"5460","Vi",49.5,501,"Lose","Middle","Rumble"
"5461","Amumu",49.64,415,"Lose","Middle","Rumble"
"5462","Sejuani",45.54,415,"Lose","Middle","Rumble"
"5463","Taliyah",45.27,402,"Lose","Middle","Rumble"
"5464","Olaf",48.75,400,"Lose","Middle","Rumble"
"5465","Lillia",58.15,399,"Win","Middle","Rumble"
"5466","Gragas",48.96,384,"Lose","Middle","Rumble"
"5467","Trundle",49.2,313,"Lose","Middle","Rumble"
"5468","Shyvana",48.01,302,"Lose","Middle","Rumble"
"5469","Jax",46.61,251,"Lose","Middle","Rumble"
"5470","Gwen",49.59,244,"Lose","Middle","Rumble"
"5471","Rengar",58.33,240,"Win","Middle","Rumble"
"5472","Ivern",47.74,155,"Lose","Middle","Rumble"
"5473","Wukong",54.93,142,"Win","Middle","Rumble"
"5474","Camille",59.22,103,"Win","Middle","Rumble"
"5475","Sylas",47.66,770,"Lose","Middle","Ryze"
"5476","Zed",42.61,514,"Lose","Middle","Ryze"
"5477","Akali",46.77,511,"Lose","Middle","Ryze"
"5478","Yasuo",40,445,"Lose","Middle","Ryze"
"5479","LeBlanc",45.75,435,"Lose","Middle","Ryze"
"5480","Katarina",43.59,390,"Lose","Middle","Ryze"
"5481","Yone",48.66,374,"Lose","Middle","Ryze"
"5482","Talon",41.24,354,"Lose","Middle","Ryze"
"5483","Vladimir",48.11,264,"Lose","Middle","Ryze"
"5484","Lucian",50,244,"Draw","Middle","Ryze"
"5485","Viktor",40.52,232,"Lose","Middle","Ryze"
"5486","Twisted Fate",40.26,231,"Lose","Middle","Ryze"
"5487","Pantheon",42.48,226,"Lose","Middle","Ryze"
"5488","Xerath",35.71,224,"Lose","Middle","Ryze"
"5489","Viego",40.83,218,"Lose","Middle","Ryze"
"5490","Qiyana",46.04,202,"Lose","Middle","Ryze"
"5491","Irelia",49.24,197,"Lose","Middle","Ryze"
"5492","Ahri",37.65,170,"Lose","Middle","Ryze"
"5493","Galio",42.42,165,"Lose","Middle","Ryze"
"5494","Orianna",59.01,161,"Win","Middle","Ryze"
"5495","Lux",44.27,131,"Lose","Middle","Ryze"
"5496","Zoe",43.41,129,"Lose","Middle","Ryze"
"5497","Anivia",51.59,126,"Win","Middle","Ryze"
"5498","Fizz",40.32,124,"Lose","Middle","Ryze"
"5499","Rumble",45.83,120,"Lose","Middle","Ryze"
"5500","Diana",46.22,119,"Lose","Middle","Ryze"
"5501","Ekko",42.72,103,"Lose","Middle","Ryze"
"5502","Malzahar",32.97,91,"Lose","Middle","Ryze"
"5503","Syndra",45.35,86,"Lose","Middle","Ryze"
"5504","Malphite",48.24,85,"Lose","Middle","Ryze"
"5505","Sett",54.43,79,"Win","Middle","Ryze"
"5506","Kassadin",43.48,69,"Lose","Middle","Ryze"
"5507","Lissandra",47.69,65,"Lose","Middle","Ryze"
"5508","Renekton",41.94,62,"Lose","Middle","Ryze"
"5509","Tristana",36.21,58,"Lose","Middle","Ryze"
"5510","Jayce",57.14,56,"Win","Middle","Ryze"
"5511","Cassiopeia",38.46,52,"Lose","Middle","Ryze"
"5512","Nocturne",37.25,51,"Lose","Middle","Ryze"
"5513","Corki",56,50,"Win","Middle","Ryze"
"5514","Sett",39.26,405,"Lose","Top","Ryze"
"5515","Sylas",46.63,371,"Lose","Top","Ryze"
"5516","Shen",42.21,353,"Lose","Top","Ryze"
"5517","Aatrox",44.38,329,"Lose","Top","Ryze"
"5518","Irelia",43.25,289,"Lose","Top","Ryze"
"5519","Akali",49.81,267,"Lose","Top","Ryze"
"5520","Teemo",50.22,223,"Win","Top","Ryze"
"5521","Renekton",47.78,203,"Lose","Top","Ryze"
"5522","Jayce",44,200,"Lose","Top","Ryze"
"5523","Gnar",40.51,195,"Lose","Top","Ryze"
"5524","Malphite",49.2,187,"Lose","Top","Ryze"
"5525","Darius",48.37,184,"Lose","Top","Ryze"
"5526","Garen",38.96,154,"Lose","Top","Ryze"
"5527","Lee Sin",40.13,152,"Lose","Top","Ryze"
"5528","Gwen",43.33,150,"Lose","Top","Ryze"
"5529","Jax",45.58,147,"Lose","Top","Ryze"
"5530","Mordekaiser",48.25,143,"Lose","Top","Ryze"
"5531","Ornn",38.3,141,"Lose","Top","Ryze"
"5532","Kayle",48.55,138,"Lose","Top","Ryze"
"5533","Fiora",49.22,128,"Lose","Top","Ryze"
"5534","Vladimir",50.42,119,"Win","Top","Ryze"
"5535","Rumble",41.03,117,"Lose","Top","Ryze"
"5536","Volibear",46.43,112,"Lose","Top","Ryze"
"5537","Kennen",41.44,111,"Lose","Top","Ryze"
"5538","Gangplank",51,100,"Win","Top","Ryze"
"5539","Nasus",39.8,98,"Lose","Top","Ryze"
"5540","Riven",44.68,94,"Lose","Top","Ryze"
"5541","Camille",55.29,85,"Win","Top","Ryze"
"5542","Vayne",40.74,81,"Lose","Top","Ryze"
"5543","Sion",44.59,74,"Lose","Top","Ryze"
"5544","Urgot",47.14,70,"Lose","Top","Ryze"
"5545","Lucian",35.71,70,"Lose","Top","Ryze"
"5546","Wukong",40,70,"Lose","Top","Ryze"
"5547","Yasuo",43.33,60,"Lose","Top","Ryze"
"5548","Kled",50.94,53,"Win","Top","Ryze"
"5549","Poppy",57.69,52,"Win","Top","Ryze"
"5550","Illaoi",58.82,51,"Win","Top","Ryze"
"5551","Quinn",45.1,51,"Lose","Top","Ryze"
"5552","Viego",46,50,"Lose","Top","Ryze"
"5553","Ezreal",53.08,16787,"Win","Bottom","Samira"
"5554","Kai'Sa",52.04,16490,"Win","Bottom","Samira"
"5555","Jinx",49.01,11166,"Lose","Bottom","Samira"
"5556","Vayne",48.9,9433,"Lose","Bottom","Samira"
"5557","Jhin",49,6775,"Lose","Bottom","Samira"
"5558","Caitlyn",50.6,6637,"Win","Bottom","Samira"
"5559","Tristana",50.88,5250,"Win","Bottom","Samira"
"5560","Ashe",50.21,3342,"Win","Bottom","Samira"
"5561","Lucian",52.01,3328,"Win","Bottom","Samira"
"5562","Varus",50.57,3061,"Win","Bottom","Samira"
"5563","Miss Fortune",48.35,2420,"Lose","Bottom","Samira"
"5564","Sivir",48.5,2301,"Lose","Bottom","Samira"
"5565","Xayah",49.59,1460,"Lose","Bottom","Samira"
"5566","Aphelios",55.89,1442,"Win","Bottom","Samira"
"5567","Kog'Maw",49.4,1417,"Lose","Bottom","Samira"
"5568","Senna",48.64,1328,"Lose","Bottom","Samira"
"5569","Kalista",51.8,1056,"Win","Bottom","Samira"
"5570","Yasuo",55.06,859,"Win","Bottom","Samira"
"5571","Twitch",50.36,838,"Win","Bottom","Samira"
"5572","Swain",42.53,703,"Lose","Bottom","Samira"
"5573","Draven",52.8,589,"Win","Bottom","Samira"
"5574","Tahm Kench",44.93,434,"Lose","Bottom","Samira"
"5575","Lee Sin",52.08,1248,"Win","Jungle","Sejuani"
"5576","Elise",48.21,419,"Lose","Jungle","Sejuani"
"5577","Rumble",54.46,415,"Win","Jungle","Sejuani"
"5578","Kindred",49.51,410,"Lose","Jungle","Sejuani"
"5579","Diana",55.24,382,"Win","Jungle","Sejuani"
"5580","Viego",55.4,361,"Win","Jungle","Sejuani"
"5581","Shaco",53.74,361,"Win","Jungle","Sejuani"
"5582","Nidalee",56.5,354,"Win","Jungle","Sejuani"
"5583","Morgana",45.98,348,"Lose","Jungle","Sejuani"
"5584","Kayn",50.15,333,"Win","Jungle","Sejuani"
"5585","Xin Zhao",51.42,282,"Win","Jungle","Sejuani"
"5586","Nocturne",57.55,278,"Win","Jungle","Sejuani"
"5587","Graves",58.4,238,"Win","Jungle","Sejuani"
"5588","Master Yi",47.2,214,"Lose","Jungle","Sejuani"
"5589","Zac",53.81,197,"Win","Jungle","Sejuani"
"5590","Ekko",53.55,183,"Win","Jungle","Sejuani"
"5591","Kha'Zix",45.9,183,"Lose","Jungle","Sejuani"
"5592","Nunu & Willump",50.64,156,"Win","Jungle","Sejuani"
"5593","Evelynn",46.72,137,"Lose","Jungle","Sejuani"
"5594","Poppy",53.17,126,"Win","Jungle","Sejuani"
"5595","Rek'Sai",44.26,122,"Lose","Jungle","Sejuani"
"5596","Fiddlesticks",43.75,112,"Lose","Jungle","Sejuani"
"5597","Jarvan IV",48.65,111,"Lose","Jungle","Sejuani"
"5598","Warwick",49.06,106,"Lose","Jungle","Sejuani"
"5599","Udyr",56.25,96,"Win","Jungle","Sejuani"
"5600","Volibear",49.47,95,"Lose","Jungle","Sejuani"
"5601","Amumu",56.52,92,"Win","Jungle","Sejuani"
"5602","Hecarim",58.24,91,"Win","Jungle","Sejuani"
"5603","Rammus",47.13,87,"Lose","Jungle","Sejuani"
"5604","Karthus",56.47,85,"Win","Jungle","Sejuani"
"5605","Trundle",46.58,73,"Lose","Jungle","Sejuani"
"5606","Olaf",62.5,72,"Win","Jungle","Sejuani"
"5607","Vi",69.35,62,"Win","Jungle","Sejuani"
"5608","Lillia",48.28,58,"Lose","Jungle","Sejuani"
"5609","Taliyah",55.36,56,"Win","Jungle","Sejuani"
"5610","Thresh",52.25,7255,"Win","Support","Senna"
"5611","Lulu",50.75,5499,"Win","Support","Senna"
"5612","Blitzcrank",51.26,4848,"Win","Support","Senna"
"5613","Xerath",49.23,4790,"Lose","Support","Senna"
"5614","Leona",50.93,4549,"Win","Support","Senna"
"5615","Nautilus",50.95,4338,"Win","Support","Senna"
"5616","Lux",50.83,4084,"Win","Support","Senna"
"5617","Alistar",53.36,3724,"Win","Support","Senna"
"5618","Yuumi",53.93,3295,"Win","Support","Senna"
"5619","Pyke",53.38,2842,"Win","Support","Senna"
"5620","Morgana",52.53,2646,"Win","Support","Senna"
"5621","Karma",54.74,1982,"Win","Support","Senna"
"5622","Maokai",49.52,1650,"Lose","Support","Senna"
"5623","Pantheon",54.27,1592,"Win","Support","Senna"
"5624","Swain",49.5,1410,"Lose","Support","Senna"
"5625","Galio",57.68,1399,"Win","Support","Senna"
"5626","Soraka",50.15,1362,"Win","Support","Senna"
"5627","Zyra",45.36,1336,"Lose","Support","Senna"
"5628","Brand",49.29,1266,"Lose","Support","Senna"
"5629","Sett",58.41,1255,"Win","Support","Senna"
"5630","Seraphine",54.4,1114,"Win","Support","Senna"
"5631","Zilean",49.63,1092,"Lose","Support","Senna"
"5632","Rell",53.54,1074,"Win","Support","Senna"
"5633","Shaco",51.45,1001,"Win","Support","Senna"
"5634","Rakan",55.35,831,"Win","Support","Senna"
"5635","Vel'Koz",47.76,804,"Lose","Support","Senna"
"5636","Bard",54.19,716,"Win","Support","Senna"
"5637","Nami",48.59,708,"Lose","Support","Senna"
"5638","Janna",50.5,695,"Win","Support","Senna"
"5639","Sona",52.61,460,"Win","Support","Senna"
"5640","Braum",54.1,427,"Win","Support","Senna"
"5641","Neeko",52.91,378,"Win","Support","Senna"
"5642","Shen",55.41,370,"Win","Support","Senna"
"5643","Veigar",49.25,335,"Lose","Support","Senna"
"5644","Zac",55.56,324,"Win","Support","Senna"
"5645","Gragas",49.64,278,"Lose","Support","Senna"
"5646","Anivia",53.78,251,"Win","Support","Senna"
"5647","Tahm Kench",57.69,208,"Win","Support","Senna"
"5648","Taric",55.28,199,"Win","Support","Senna"
"5649","Poppy",58.97,156,"Win","Support","Senna"
"5650","Thresh",52.25,7255,"Win","Bottom","Senna"
"5651","Lulu",50.75,5499,"Win","Bottom","Senna"
"5652","Blitzcrank",51.26,4848,"Win","Bottom","Senna"
"5653","Xerath",49.23,4790,"Lose","Bottom","Senna"
"5654","Leona",50.93,4549,"Win","Bottom","Senna"
"5655","Nautilus",50.95,4338,"Win","Bottom","Senna"
"5656","Lux",50.83,4084,"Win","Bottom","Senna"
"5657","Alistar",53.36,3724,"Win","Bottom","Senna"
"5658","Yuumi",53.93,3295,"Win","Bottom","Senna"
"5659","Pyke",53.38,2842,"Win","Bottom","Senna"
"5660","Morgana",52.53,2646,"Win","Bottom","Senna"
"5661","Karma",54.74,1982,"Win","Bottom","Senna"
"5662","Maokai",49.52,1650,"Lose","Bottom","Senna"
"5663","Pantheon",54.27,1592,"Win","Bottom","Senna"
"5664","Swain",49.5,1410,"Lose","Bottom","Senna"
"5665","Galio",57.68,1399,"Win","Bottom","Senna"
"5666","Soraka",50.15,1362,"Win","Bottom","Senna"
"5667","Zyra",45.36,1336,"Lose","Bottom","Senna"
"5668","Brand",49.29,1266,"Lose","Bottom","Senna"
"5669","Sett",58.41,1255,"Win","Bottom","Senna"
"5670","Seraphine",54.4,1114,"Win","Bottom","Senna"
"5671","Zilean",49.63,1092,"Lose","Bottom","Senna"
"5672","Rell",53.54,1074,"Win","Bottom","Senna"
"5673","Shaco",51.45,1001,"Win","Bottom","Senna"
"5674","Rakan",55.35,831,"Win","Bottom","Senna"
"5675","Vel'Koz",47.76,804,"Lose","Bottom","Senna"
"5676","Bard",54.19,716,"Win","Bottom","Senna"
"5677","Nami",48.59,708,"Lose","Bottom","Senna"
"5678","Janna",50.5,695,"Win","Bottom","Senna"
"5679","Sona",52.61,460,"Win","Bottom","Senna"
"5680","Braum",54.1,427,"Win","Bottom","Senna"
"5681","Neeko",52.91,378,"Win","Bottom","Senna"
"5682","Shen",55.41,370,"Win","Bottom","Senna"
"5683","Veigar",49.25,335,"Lose","Bottom","Senna"
"5684","Zac",55.56,324,"Win","Bottom","Senna"
"5685","Gragas",49.64,278,"Lose","Bottom","Senna"
"5686","Anivia",53.78,251,"Win","Bottom","Senna"
"5687","Tahm Kench",57.69,208,"Win","Bottom","Senna"
"5688","Taric",55.28,199,"Win","Bottom","Senna"
"5689","Poppy",58.97,156,"Win","Bottom","Senna"
"5690","Thresh",45.87,1138,"Lose","Support","Seraphine"
"5691","Senna",45.6,1114,"Lose","Support","Seraphine"
"5692","Lulu",51.61,1054,"Win","Support","Seraphine"
"5693","Leona",44.23,789,"Lose","Support","Seraphine"
"5694","Xerath",43.55,737,"Lose","Support","Seraphine"
"5695","Lux",49.16,714,"Lose","Support","Seraphine"
"5696","Blitzcrank",43.56,714,"Lose","Support","Seraphine"
"5697","Yuumi",47,583,"Lose","Support","Seraphine"
"5698","Nautilus",45.67,578,"Lose","Support","Seraphine"
"5699","Alistar",47.99,546,"Lose","Support","Seraphine"
"5700","Morgana",47.39,441,"Lose","Support","Seraphine"
"5701","Pyke",50.76,396,"Win","Support","Seraphine"
"5702","Karma",56.3,341,"Win","Support","Seraphine"
"5703","Maokai",47.54,244,"Lose","Support","Seraphine"
"5704","Pantheon",45.57,237,"Lose","Support","Seraphine"
"5705","Swain",45.11,235,"Lose","Support","Seraphine"
"5706","Soraka",47.09,223,"Lose","Support","Seraphine"
"5707","Zyra",43.52,216,"Lose","Support","Seraphine"
"5708","Brand",50,206,"Draw","Support","Seraphine"
"5709","Galio",48.26,201,"Lose","Support","Seraphine"
"5710","Sett",54.64,183,"Win","Support","Seraphine"
"5711","Zilean",44.75,181,"Lose","Support","Seraphine"
"5712","Shaco",49.43,176,"Lose","Support","Seraphine"
"5713","Rakan",50.35,143,"Win","Support","Seraphine"
"5714","Rell",49.29,140,"Lose","Support","Seraphine"
"5715","Nami",44.19,129,"Lose","Support","Seraphine"
"5716","Janna",42.19,128,"Lose","Support","Seraphine"
"5717","Vel'Koz",42.5,120,"Lose","Support","Seraphine"
"5718","Bard",55.96,109,"Win","Support","Seraphine"
"5719","Sona",54.08,98,"Win","Support","Seraphine"
"5720","Veigar",53.03,66,"Win","Support","Seraphine"
"5721","Neeko",50,60,"Draw","Support","Seraphine"
"5722","Braum",50.85,59,"Win","Support","Seraphine"
"5723","Shen",45.61,57,"Lose","Support","Seraphine"
"5724","Aatrox",48.95,4760,"Lose","Top","Sett"
"5725","Sylas",51.71,4260,"Win","Top","Sett"
"5726","Renekton",51.62,3559,"Win","Top","Sett"
"5727","Shen",50.27,2747,"Win","Top","Sett"
"5728","Irelia",56.79,2724,"Win","Top","Sett"
"5729","Akali",51.99,2433,"Win","Top","Sett"
"5730","Darius",52.02,2328,"Win","Top","Sett"
"5731","Mordekaiser",48.1,2021,"Lose","Top","Sett"
"5732","Lee Sin",54.66,2005,"Win","Top","Sett"
"5733","Malphite",47.75,2000,"Lose","Top","Sett"
"5734","Volibear",46.56,1989,"Lose","Top","Sett"
"5735","Gwen",53.85,1976,"Win","Top","Sett"
"5736","Garen",50.43,1858,"Win","Top","Sett"
"5737","Ornn",48.73,1736,"Lose","Top","Sett"
"5738","Fiora",50.85,1652,"Win","Top","Sett"
"5739","Gnar",49.03,1646,"Lose","Top","Sett"
"5740","Jax",49.33,1571,"Lose","Top","Sett"
"5741","Jayce",53.04,1544,"Win","Top","Sett"
"5742","Riven",48.91,1325,"Lose","Top","Sett"
"5743","Kayle",49.38,1128,"Lose","Top","Sett"
"5744","Rumble",56.53,1095,"Win","Top","Sett"
"5745","Vayne",49.03,1087,"Lose","Top","Sett"
"5746","Vladimir",50.24,1051,"Win","Top","Sett"
"5747","Wukong",48.54,956,"Lose","Top","Sett"
"5748","Camille",50.54,934,"Win","Top","Sett"
"5749","Teemo",54.38,890,"Win","Top","Sett"
"5750","Sion",49.89,872,"Lose","Top","Sett"
"5751","Nasus",50.17,871,"Win","Top","Sett"
"5752","Kennen",53.32,829,"Win","Top","Sett"
"5753","Gangplank",53.4,794,"Win","Top","Sett"
"5754","Poppy",49.17,779,"Lose","Top","Sett"
"5755","Kled",51.61,775,"Win","Top","Sett"
"5756","Urgot",52.77,703,"Win","Top","Sett"
"5757","Lucian",55.19,636,"Win","Top","Sett"
"5758","Tryndamere",51.86,592,"Win","Top","Sett"
"5759","Rengar",52.24,559,"Win","Top","Sett"
"5760","Viego",56.14,554,"Win","Top","Sett"
"5761","Illaoi",51.48,540,"Win","Top","Sett"
"5762","Warwick",46.18,537,"Lose","Top","Sett"
"5763","Maokai",54.74,475,"Win","Top","Sett"
"5764","Dr. Mundo",48.72,470,"Lose","Top","Sett"
"5765","Yasuo",59.52,457,"Win","Top","Sett"
"5766","Zac",47.11,450,"Lose","Top","Sett"
"5767","Cho'Gath",52.37,422,"Win","Top","Sett"
"5768","Nocturne",50.48,420,"Win","Top","Sett"
"5769","Ryze",60.74,405,"Win","Top","Sett"
"5770","Quinn",52.93,376,"Win","Top","Sett"
"5771","Singed",52.73,366,"Win","Top","Sett"
"5772","Kalista",58.21,347,"Win","Top","Sett"
"5773","Yorick",50.6,332,"Win","Top","Sett"
"5774","Yone",59.7,330,"Win","Top","Sett"
"5775","Trundle",53.25,308,"Win","Top","Sett"
"5776","Heimerdinger",49.19,307,"Lose","Top","Sett"
"5777","Pantheon",49.61,256,"Lose","Top","Sett"
"5778","Thresh",46.97,1929,"Lose","Support","Sett"
"5779","Leona",43.19,1396,"Lose","Support","Sett"
"5780","Senna",41.59,1255,"Lose","Support","Sett"
"5781","Alistar",42.39,1229,"Lose","Support","Sett"
"5782","Blitzcrank",48.04,1099,"Lose","Support","Sett"
"5783","Lulu",45.1,1051,"Lose","Support","Sett"
"5784","Nautilus",49.89,906,"Lose","Support","Sett"
"5785","Xerath",44.49,807,"Lose","Support","Sett"
"5786","Lux",45.4,652,"Lose","Support","Sett"
"5787","Pyke",41.83,600,"Lose","Support","Sett"
"5788","Yuumi",45.24,557,"Lose","Support","Sett"
"5789","Pantheon",48.47,458,"Lose","Support","Sett"
"5790","Morgana",45.37,410,"Lose","Support","Sett"
"5791","Galio",43.52,409,"Lose","Support","Sett"
"5792","Maokai",43.04,395,"Lose","Support","Sett"
"5793","Rell",48.87,354,"Lose","Support","Sett"
"5794","Karma",50.61,326,"Win","Support","Sett"
"5795","Swain",41.84,294,"Lose","Support","Sett"
"5796","Shaco",43.03,244,"Lose","Support","Sett"
"5797","Soraka",41.82,220,"Lose","Support","Sett"
"5798","Brand",44.75,219,"Lose","Support","Sett"
"5799","Rakan",39.3,201,"Lose","Support","Sett"
"5800","Zilean",43.5,200,"Lose","Support","Sett"
"5801","Zyra",43.32,187,"Lose","Support","Sett"
"5802","Seraphine",45.36,183,"Lose","Support","Sett"
"5803","Janna",42.95,156,"Lose","Support","Sett"
"5804","Bard",37.42,155,"Lose","Support","Sett"
"5805","Braum",46.62,133,"Lose","Support","Sett"
"5806","Vel'Koz",42.19,128,"Lose","Support","Sett"
"5807","Nami",31.86,113,"Lose","Support","Sett"
"5808","Shen",49.55,111,"Lose","Support","Sett"
"5809","Zac",45.35,86,"Lose","Support","Sett"
"5810","Gragas",51.9,79,"Win","Support","Sett"
"5811","Sona",33.33,78,"Lose","Support","Sett"
"5812","Neeko",50.65,77,"Win","Support","Sett"
"5813","Taric",36.99,73,"Lose","Support","Sett"
"5814","Veigar",39.71,68,"Lose","Support","Sett"
"5815","Poppy",45.31,64,"Lose","Support","Sett"
"5816","Anivia",43.64,55,"Lose","Support","Sett"
"5817","Aatrox",48.95,4760,"Lose","Middle","Sett"
"5818","Sylas",51.71,4260,"Win","Middle","Sett"
"5819","Renekton",51.62,3559,"Win","Middle","Sett"
"5820","Shen",50.27,2747,"Win","Middle","Sett"
"5821","Irelia",56.79,2724,"Win","Middle","Sett"
"5822","Akali",51.99,2433,"Win","Middle","Sett"
"5823","Darius",52.02,2328,"Win","Middle","Sett"
"5824","Mordekaiser",48.1,2021,"Lose","Middle","Sett"
"5825","Lee Sin",54.66,2005,"Win","Middle","Sett"
"5826","Malphite",47.75,2000,"Lose","Middle","Sett"
"5827","Volibear",46.56,1989,"Lose","Middle","Sett"
"5828","Gwen",53.85,1976,"Win","Middle","Sett"
"5829","Garen",50.43,1858,"Win","Middle","Sett"
"5830","Ornn",48.73,1736,"Lose","Middle","Sett"
"5831","Fiora",50.85,1652,"Win","Middle","Sett"
"5832","Gnar",49.03,1646,"Lose","Middle","Sett"
"5833","Jax",49.33,1571,"Lose","Middle","Sett"
"5834","Jayce",53.04,1544,"Win","Middle","Sett"
"5835","Riven",48.91,1325,"Lose","Middle","Sett"
"5836","Kayle",49.38,1128,"Lose","Middle","Sett"
"5837","Rumble",56.53,1095,"Win","Middle","Sett"
"5838","Vayne",49.03,1087,"Lose","Middle","Sett"
"5839","Vladimir",50.24,1051,"Win","Middle","Sett"
"5840","Wukong",48.54,956,"Lose","Middle","Sett"
"5841","Camille",50.54,934,"Win","Middle","Sett"
"5842","Teemo",54.38,890,"Win","Middle","Sett"
"5843","Sion",49.89,872,"Lose","Middle","Sett"
"5844","Nasus",50.17,871,"Win","Middle","Sett"
"5845","Kennen",53.32,829,"Win","Middle","Sett"
"5846","Gangplank",53.4,794,"Win","Middle","Sett"
